experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,cancellation_rate,transaction_pattern_Digital,transaction_pattern_Mixed,gender_Male,gender_Other,region_Semi-Urban,region_Urban,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+
8,4.16,474,74793.85,90.5,95.55,1.2599999999999998,True,False,True,False,False,True,False,False,True,False
4,5.1,412,61286.35,89.41,82.47,1.5,False,True,True,False,True,False,True,False,False,False
9,5.005,314,41498.58,90.56,73.34,3.3,True,False,False,False,False,True,False,True,False,False
19,4.635,201,90351.7,83.5,88.41,-4.09,True,False,True,False,True,False,False,True,False,False
13,4.515000000000001,410,48675.79,83.08,97.5,-3.94,False,False,False,False,True,False,True,False,False,False
5,5.125,255,47854.75,86.26,100.0,2.6900000000000004,False,False,True,False,False,True,True,False,False,False
3,4.405,274,44263.3,92.82,82.83,5.36,False,True,True,False,True,False,False,True,False,False
20,4.66,287,58334.95,86.92,86.34,-6.49,False,False,True,False,False,True,True,False,False,False
9,4.935,51,41818.82,99.71,85.27,-0.8999999999999999,True,False,True,False,False,True,False,True,False,False
10,5.01,114,45249.94,87.9,80.29,-1.2000000000000002,True,False,True,False,False,False,False,True,False,False
15,4.655,77,57432.98,90.11,80.76,-1.2400000000000002,True,False,False,False,False,True,True,False,False,False
6,5.15,238,70729.59,86.19,94.25,3.62,True,False,True,False,False,True,False,False,False,True
17,4.925,404,82112.48000000001,95.86,83.52,-8.5,True,False,True,False,False,False,True,False,False,False
6,5.0200000000000005,57,45460.06,89.78,83.93,1.33,True,False,True,False,True,False,False,False,False,False
20,5.36,436,69863.01999999999,89.92,91.67,-9.11,True,False,True,False,False,True,False,True,False,False
14,4.32,252,80483.76,87.47,74.58,-2.0599999999999996,True,False,True,False,True,False,False,False,True,False
18,5.41,325,59018.89,85.5,81.29,-1.21,True,False,True,False,False,True,True,False,False,False
17,5.335,261,65001.03,87.51,81.24,-2.9699999999999998,False,False,False,False,False,False,False,False,True,False
14,4.9799999999999995,228,53325.87,95.37,91.97,-2.2800000000000002,False,False,False,False,True,False,False,False,False,False
17,3.965,109,37000.0,89.31,63.3,-1.5899999999999999,True,False,True,False,False,False,True,False,False,False
2,4.64,350,60168.77,80.63,97.43,3.2,False,False,True,False,False,True,True,False,False,False
0,4.14,294,55009.59,78.25,100.0,4.67,True,False,True,False,True,False,False,True,False,False
0,3.95,103,89308.83,89.95,78.18,8.21,True,False,True,False,False,False,True,False,False,False
6,4.590000000000001,289,66448.69,83.58,89.33,2.2,True,False,True,False,False,True,True,False,False,False
9,3.855,398,70015.72,80.5,64.48,3.880000000000001,False,False,True,False,False,True,True,False,False,False
11,4.735,96,31000.0,94.47,69.66,-0.6299999999999999,True,False,True,False,False,True,True,False,False,False
7,5.115,381,70273.44,88.21,60.02,-0.04999999999999982,False,False,False,False,False,False,False,True,False,False
16,5.12,375,101165.6,91.42,76.19,-2.1500000000000004,False,True,False,False,True,False,True,False,False,False
13,5.295,54,70368.93,82.3,77.53,-2.21,False,False,True,False,False,True,True,False,False,False
16,4.7700000000000005,165,66161.06,83.29,65.98,-2.0300000000000002,False,False,True,False,False,True,False,True,False,False
20,5.18,425,48674.14,97.71,89.58,-5.24,True,False,True,False,False,True,True,False,False,False
5,4.185,225,61594.46,94.41,73.31,0.41000000000000014,True,False,True,False,True,False,False,True,False,False
19,4.195,306,50291.17,93.04,86.66,-2.17,False,True,True,False,False,True,True,False,False,False
16,4.46,248,59422.35,93.45,75.92,-5.09,False,False,True,False,False,True,False,False,True,False
19,4.675,400,90351.09,89.32,80.28,-7.43,True,False,True,False,True,False,False,True,False,False
7,4.365,481,63917.62,97.07,85.97,2.37,True,False,False,True,False,False,False,False,True,False
12,5.29,172,41015.56,100.0,77.02,-2.52,False,False,False,False,True,False,False,False,True,False
15,4.815,336,96842.1,84.5,83.32,-4.18,True,False,True,False,False,True,True,False,False,False
11,5.275,481,64100.42,88.98,90.51,-3.15,False,False,True,False,False,False,False,False,True,False
16,5.4,127,78308.55,89.37,82.79,0.8000000000000007,False,False,False,False,False,True,True,False,False,False
17,4.5249999999999995,492,54821.86,92.85,79.96,-1.2999999999999998,False,False,False,False,False,True,False,True,False,False
7,5.085,332,67903.58,99.96,86.68,0.79,True,False,False,False,True,False,False,True,False,False
17,5.345,336,54195.22,97.02,69.83,-1.29,False,True,True,False,False,False,False,False,False,False
10,4.61,206,63977.77,84.55,70.6,-0.6399999999999997,True,False,True,False,False,True,True,False,False,False
12,4.81,333,52152.23,98.07,67.32,-4.9,False,False,True,False,False,False,False,True,False,False
11,4.515000000000001,392,66066.81,84.32,62.98,-2.07,False,True,False,False,False,False,True,False,False,False
14,5.35,413,60982.41,82.41,85.53,-0.40000000000000036,True,False,True,False,False,True,False,True,False,False
2,5.05,318,60605.53,87.47,73.32,3.84,False,False,True,False,False,False,False,True,False,False
2,4.43,453,55363.94,95.65,77.67,1.63,True,False,True,False,False,True,False,False,False,False
5,5.125,123,61458.93,82.9,60.98,7.52,True,False,True,False,False,True,True,False,False,False
2,4.37,127,73316.55,92.99,79.49,3.58,False,True,True,False,False,False,False,True,False,False
8,5.08,173,52906.16,87.12,66.05,2.2,True,False,True,False,False,True,False,True,False,False
10,4.85,166,72496.86,92.95,74.5,0.6799999999999997,False,True,True,False,False,True,False,False,False,True
7,4.635,373,65831.23999999999,86.98,95.02,-1.15,True,False,True,False,False,True,False,False,False,True
3,4.165,313,44997.13,87.86,90.07,6.67,True,False,False,False,False,True,False,True,False,False
19,4.744999999999999,332,49228.259999999995,93.73,57.36,-3.66,False,True,True,False,False,False,False,True,False,False
14,5.09,426,50652.27,93.42,68.66,-3.75,True,False,True,False,False,False,False,True,False,False
4,4.63,236,66777.98999999999,80.17,89.91,5.97,False,False,True,False,False,True,True,False,False,False
6,4.5200000000000005,164,47726.3,84.55,87.04,1.58,True,False,True,False,False,True,False,False,False,True
7,5.175,438,70397.93,91.18,88.42,2.3099999999999996,False,False,True,False,False,True,False,True,False,False
6,4.7,97,61785.99,91.12,77.74,-1.21,True,False,True,False,False,True,False,True,False,False
7,4.675,125,57916.65,89.52,87.9,2.09,True,False,True,False,False,True,True,False,False,False
3,4.355,64,71033.59,89.4,77.67,5.65,True,False,True,False,False,True,False,True,False,False
0,4.62,411,40332.48,92.55,72.26,3.32,False,False,True,False,True,False,False,False,False,False
4,4.84,136,73909.26,94.67,54.6,1.13,True,False,False,False,True,False,False,False,False,False
10,4.81,340,96849.19,87.11,77.44,-1.6800000000000002,True,False,True,False,True,False,False,True,False,False
3,4.815,477,62171.38,88.99,94.22,2.16,True,False,False,False,False,False,False,False,False,False
1,4.265000000000001,416,59718.22,92.98,72.86,1.45,True,False,True,False,False,True,False,False,True,False
16,4.470000000000001,336,67580.69,89.12,77.63,-2.3899999999999997,True,False,False,False,False,True,False,True,False,False
11,4.675000000000001,385,63040.36,100.0,93.75,-2.72,True,False,True,False,False,True,False,False,True,False
1,4.695,307,34111.03,92.87,69.11,9.04,False,True,True,False,True,False,False,True,False,False
8,5.11,402,98225.68,87.66,90.29,2.5,False,True,True,False,False,True,True,False,False,False
5,5.125,440,63724.12,88.94,96.61,0.33000000000000007,True,False,False,False,False,True,False,False,True,False
5,4.885,115,64945.79,93.47,61.72,4.22,True,False,True,False,False,False,False,False,True,False
17,4.115,321,47312.9,87.51,83.87,-4.63,False,True,True,False,True,False,True,False,False,False
2,5.02,478,90030.47,90.71,79.2,3.04,False,False,False,True,True,False,False,True,False,False
14,5.02,369,43518.6,90.05,82.34,1.2200000000000006,False,False,True,False,True,False,False,False,False,True
6,4.37,410,54755.79,94.45,57.79,1.9299999999999997,False,True,False,False,False,False,True,False,False,False
12,5.13,394,83691.41,90.42,77.62,2.49,False,False,True,False,False,False,False,False,True,False
9,4.895,293,53089.74,81.7,76.3,2.0999999999999996,True,False,True,False,False,False,False,True,False,False
3,4.385,474,57860.52,81.42,80.38,5.97,True,False,True,False,False,False,False,True,False,False
15,4.925,448,54936.83,96.7,90.9,-2.2699999999999996,False,True,True,False,False,True,False,True,False,False
8,4.34,299,45576.68,85.64,79.53,2.8099999999999996,False,False,False,False,False,True,True,False,False,False
20,4.92,438,77961.38,90.5,75.59,-4.66,True,False,True,False,True,False,False,True,False,False
9,4.205,442,72475.41,80.52,65.82,-1.12,False,True,True,False,False,True,False,True,False,False
18,5.12,421,84223.52,79.62,93.52,-8.06,False,False,False,False,True,False,False,True,False,False
16,5.050000000000001,333,71182.95999999999,86.1,61.13,-5.17,False,False,True,False,False,True,False,False,False,False
0,4.95,377,55698.78,93.18,80.45,6.41,True,False,True,False,False,False,False,False,True,False
12,5.2,302,72224.13,90.88,73.62,0.33000000000000007,True,False,False,False,False,True,False,True,False,False
3,4.315,371,75408.01,87.06,91.91,3.5999999999999996,True,False,True,False,False,True,False,True,False,False
14,5.0,430,84250.26,84.53,75.08,-2.5700000000000003,True,False,False,True,False,True,False,True,False,False
9,4.895,105,58789.16,88.84,82.65,3.2,True,False,False,False,True,False,True,False,False,False
19,4.654999999999999,270,74286.01000000001,93.35,89.01,-5.36,False,False,True,False,False,True,False,False,True,False
8,5.0600000000000005,360,50611.69,88.46,78.37,2.24,False,True,True,False,False,True,False,True,False,False
7,4.545,162,46801.35,95.7,77.51,-3.5,True,False,True,False,False,True,True,False,False,False
19,4.715,81,62283.41,88.93,86.87,-3.4800000000000004,True,False,True,False,False,True,False,False,True,False
5,4.555,231,62653.48,88.84,73.07,3.66,False,False,True,False,True,False,True,False,False,False
9,4.055,372,72037.32,87.03,81.31,1.0599999999999996,True,False,True,False,False,False,False,False,True,False
19,4.265,380,87799.63,97.06,85.44,-5.99,True,False,False,False,True,False,True,False,False,False
16,5.130000000000001,392,48799.08,93.9,93.0,-0.75,False,False,False,False,False,False,False,True,False,False
4,4.33,216,30054.89,78.95,74.26,1.0,False,False,True,False,False,True,True,False,False,False
13,4.335,99,79902.35,82.63,97.58,-2.92,True,False,True,False,False,True,True,False,False,False
16,4.25,313,53651.51,97.12,92.33,-4.48,True,False,False,False,False,True,True,False,False,False
10,4.24,63,58741.15,92.53,81.03,3.26,True,False,False,True,False,True,True,False,False,False
3,4.265000000000001,190,59577.17,91.11,83.19,1.33,False,True,True,False,False,True,False,True,False,False
16,4.1000000000000005,315,65667.98999999999,86.05,93.69,-1.42,True,False,True,False,False,False,True,False,False,False
1,4.785,135,36626.64,80.59,81.05,4.1,True,False,True,False,False,True,False,False,False,True
20,5.17,228,72694.51999999999,92.14,86.62,-4.58,False,False,False,False,False,True,False,False,True,False
0,4.18,358,35558.31,92.03,93.98,5.44,False,False,True,False,False,True,True,False,False,False
17,5.425,426,68085.23000000001,88.81,77.47,-4.7,False,True,True,False,False,True,False,True,False,False
6,4.36,57,59097.49,91.46,62.43,1.4100000000000001,False,True,False,False,True,False,False,False,False,True
5,4.605,207,62047.08,89.72,74.29,1.0,True,False,False,False,False,True,True,False,False,False
5,5.125,420,56921.82,86.49,72.57,2.0700000000000003,True,False,True,False,False,True,True,False,False,False
13,4.6850000000000005,115,82733.35,88.12,93.85,0.4400000000000004,True,False,False,False,True,False,False,False,False,False
11,5.095000000000001,487,56492.93,95.5,89.3,2.08,True,False,True,False,False,True,False,True,False,False
13,5.105,267,54405.02,89.37,70.57,2.0999999999999996,True,False,True,False,True,False,False,False,True,False
13,4.635,194,58784.26,90.22,99.14,-0.3200000000000003,True,False,False,False,True,False,False,True,False,False
11,4.665,216,66890.54000000001,89.93,65.28,-1.3899999999999997,True,False,True,False,True,False,False,False,True,False
8,4.15,158,65722.93,96.15,70.09,0.9699999999999998,True,False,True,False,False,True,False,True,False,False
8,3.58,270,54048.2,90.78,88.6,0.6100000000000003,False,True,True,False,False,True,True,False,False,False
1,4.215000000000001,144,64278.03,84.47,79.67,4.69,False,True,True,False,False,True,False,True,False,False
17,5.015,345,70205.23999999999,82.35,83.56,-1.8200000000000003,True,False,True,False,False,True,False,True,False,False
4,4.109999999999999,443,37325.01,98.31,84.31,3.58,True,False,True,False,False,False,False,False,False,False
11,5.025,232,64228.7,99.5,93.49,-1.2300000000000004,False,True,False,False,False,True,True,False,False,False
13,4.6450000000000005,369,69264.26000000001,92.02,86.67,-3.19,False,True,True,False,False,True,False,False,True,False
12,5.2,120,51355.15,95.38,80.61,-0.34999999999999964,False,True,False,False,True,False,False,True,False,False
2,4.12,409,56621.86,100.0,84.97,7.26,False,True,True,False,True,False,True,False,False,False
14,4.83,437,56893.14,92.08,75.37,-3.3,False,False,False,False,True,False,True,False,False,False
14,4.369999999999999,209,53438.2,95.08,84.49,-3.83,True,False,True,False,False,True,False,False,True,False
2,3.79,361,64193.96,86.42,89.04,4.66,True,False,True,False,True,False,False,False,True,False
19,4.864999999999999,153,71885.95999999999,97.61,78.72,-9.5,True,False,True,False,False,False,False,True,False,False
18,4.47,155,51085.96,86.66,84.81,-1.0300000000000002,True,False,True,False,False,False,False,True,False,False
14,4.83,76,67509.62,95.1,76.9,-2.38,False,True,False,False,False,True,False,True,False,False
18,5.12,194,67638.04000000001,96.3,90.92,-0.7599999999999998,False,True,True,False,False,True,True,False,False,False
7,4.095,415,51825.59,100.0,92.46,-0.1200000000000001,True,False,True,False,False,True,False,False,False,False
12,5.13,220,51303.76,88.14,74.88,0.6399999999999997,True,False,False,False,True,False,True,False,False,False
9,4.244999999999999,286,68193.94,87.21,81.1,0.6399999999999997,True,False,False,False,False,False,False,False,True,False
1,4.235,162,59679.41,80.32,80.32,2.95,False,False,True,False,False,False,False,True,False,False
10,4.48,150,60610.51,95.3,86.75,0.9699999999999998,True,False,True,False,False,False,False,True,False,False
18,5.04,124,38000.0,86.59,73.78,-4.03,True,False,False,True,True,False,False,False,True,False
8,4.930000000000001,298,55712.98,90.05,100.0,1.4900000000000002,True,False,True,False,True,False,False,True,False,False
8,4.91,385,61579.39,94.53,74.5,-3.12,False,False,True,False,True,False,True,False,False,False
5,4.345,329,47561.23,100.0,85.24,2.29,False,False,False,False,False,True,True,False,False,False
9,4.935,305,58271.66,92.28,84.33,3.1900000000000004,True,False,True,False,False,True,False,True,False,False
7,5.015,356,68284.4,93.79,93.07,0.6600000000000001,True,False,True,False,True,False,True,False,False,False
14,4.609999999999999,474,59799.48,96.5,78.39,-4.9399999999999995,False,False,True,False,True,False,True,False,False,False
