driver_id,experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,transaction_pattern,cancellation_rate,gender,region,age_group,nova_score
D42701,14,4.369999999999999,328,94151.71,90.77,82.36,Mixed,-0.08999999999999986,Female,Urban,46-60,171.88
D42702,6,4.57,499,51153.53,91.82,70.89,Cash,2.8899999999999997,Male,Urban,26-35,171.4
D42703,4,4.819999999999999,169,66754.4,90.47,67.69,Digital,4.65,Male,Semi-Urban,36-45,167.67
D42704,14,5.35,121,42956.03,93.58,76.08,Cash,-3.89,Male,Urban,26-35,174.78
D42705,11,4.465000000000001,203,54550.2,100.0,89.51,Digital,-2.52,Female,Urban,36-45,161.81
D42706,10,5.09,497,30000.0,93.48,93.91,Digital,-3.0700000000000003,Male,Urban,18-25,182.74
D42707,3,4.335,397,68860.37,85.77,68.54,Digital,2.51,Female,Rural,60+,164.62
D42708,12,4.78,189,77896.0,93.91,80.7,Mixed,-2.68,Female,Urban,60+,172.73
D42709,17,4.765,58,52593.71,98.04,86.88,Cash,-2.34,Female,Urban,26-35,162.33
D42710,7,5.175,361,64877.64,77.37,75.47,Digital,1.38,Male,Urban,36-45,182.96
D42711,6,4.91,468,52698.84,94.15,71.08,Digital,2.96,Female,Semi-Urban,46-60,179.43
D42712,15,5.195,492,48223.54,88.09,87.98,Digital,2.8900000000000006,Male,Urban,18-25,188.02
D42713,2,4.27,243,49693.6,100.0,81.67,Cash,-0.8,Male,Urban,26-35,156.14
D42714,15,5.085,235,63650.24,97.33,74.63,Mixed,-1.4500000000000002,Male,Urban,36-45,178.23
D42715,15,4.395,274,72364.61,88.45,73.94,Digital,-5.9399999999999995,Male,Rural,46-60,163.28
D42716,6,3.64,80,38438.7,95.06,80.17,Cash,2.54,Male,Semi-Urban,26-35,130.09
D42717,12,4.62,89,68648.97,96.62,100.0,Cash,-0.5999999999999996,Female,Rural,26-35,165.72
D42718,12,5.3,111,47109.33,85.78,64.98,Digital,2.4000000000000004,Male,Urban,36-45,171.33
D42719,20,4.84,194,99978.35,95.64,93.48,Cash,-5.45,Female,Urban,36-45,182.12
D42720,18,5.22,62,84376.34,89.22,71.54,Digital,-2.95,Male,Rural,26-35,178.19
D42721,17,5.425,352,45403.35,94.56,91.41,Digital,-4.01,Male,Semi-Urban,26-35,188.95
D42722,6,4.62,125,60764.11,88.68,76.73,Digital,-0.5699999999999998,Male,Semi-Urban,36-45,160.5
D42723,19,5.475,349,76115.54000000001,94.6,76.67,Cash,-4.21,Male,Urban,26-35,195.55
D42724,17,4.085,166,54127.02,91.53,78.42,Digital,-4.29,Male,Semi-Urban,46-60,147.79
D42725,17,4.694999999999999,211,104738.11,83.4,76.58,Digital,-1.42,Male,Urban,60+,176.0
D42726,3,4.775,351,78662.28,90.99,86.21,Digital,5.07,Male,Semi-Urban,26-35,179.66
D42727,8,4.65,99,60724.85,93.75,73.35,Cash,0.08999999999999986,Male,Semi-Urban,18-25,160.46
D42728,20,5.22,495,78645.29000000001,89.45,92.92,Digital,-4.2,Male,Semi-Urban,36-45,197.32
D42729,15,4.485,322,61349.51,92.11,87.82,Cash,-3.3200000000000003,Male,Urban,36-45,167.33
D42730,3,5.075,290,45442.49,92.45,82.68,Cash,5.31,Male,Semi-Urban,36-45,176.11
D42731,7,5.175,288,43889.17,94.75,87.22,Cash,0.1299999999999999,Male,Semi-Urban,18-25,179.16
D42732,2,4.819999999999999,257,54795.2,91.88,74.1,Mixed,5.62,Female,Semi-Urban,26-35,169.38
D42733,8,4.3,150,38314.55,87.02,74.01,Digital,1.5899999999999999,Female,Urban,26-35,147.23
D42734,7,4.685,379,63097.73,86.98,69.95,Digital,2.8099999999999996,Male,Semi-Urban,26-35,171.6
D42735,11,5.195,191,37215.009999999995,92.6,87.66,Digital,0.8799999999999999,Female,Rural,26-35,173.86
D42736,13,4.595,399,72450.11,86.37,80.97,Digital,-0.20000000000000018,Male,Urban,18-25,174.05
D42737,9,5.225,299,41760.93,85.24,63.74,Digital,0.5499999999999998,Female,Urban,18-25,175.37
D42738,20,5.16,485,43121.729999999996,87.67,96.01,Digital,-0.9299999999999997,Female,Semi-Urban,60+,186.73
D42739,16,4.840000000000001,328,60888.79,88.06,83.25,Cash,-3.76,Female,Urban,36-45,175.04
D42740,10,5.14,399,36168.66,88.91,95.02,Digital,-1.8399999999999999,Male,Rural,26-35,181.09
D42741,9,4.404999999999999,348,74789.01,90.02,91.28,Cash,-1.1099999999999999,Male,Semi-Urban,36-45,169.94
D42742,12,4.68,137,88204.47,88.45,86.27,Cash,-1.9000000000000004,Male,Rural,46-60,170.74
D42743,1,4.305000000000001,322,70991.44,85.86,71.59,Digital,4.94,Female,Urban,26-35,161.87
D42744,0,3.86,409,28548.46,92.91,62.16,Digital,5.91,Male,Urban,36-45,143.26
D42745,0,3.67,391,27320.31,97.01,76.11,Digital,4.16,Male,Semi-Urban,26-35,140.19
D42746,15,4.515,348,60030.22,91.94,85.5,Cash,-4.390000000000001,Female,Rural,26-35,168.42
D42747,9,4.435,365,76382.74,88.0,74.4,Digital,-0.16000000000000014,Male,Urban,46-60,168.93
D42748,9,4.984999999999999,319,62001.48,92.84,81.59,Digital,2.58,Female,Rural,26-35,179.05
D42749,6,4.5,283,40209.68,90.12,82.04,Mixed,2.45,Male,Rural,60+,159.7
D42750,6,4.91,243,68128.57,80.18,96.4,Mixed,0.8399999999999999,Male,Rural,18-25,175.99
D42751,0,3.85,359,44391.4,89.07,76.4,Cash,3.54,Male,Urban,18-25,146.53
D42752,12,4.93,176,55899.31,92.17,75.09,Cash,-1.04,Female,Semi-Urban,46-60,169.35
D42753,4,4.02,410,57756.31,90.85,82.14,Cash,2.09,Male,Urban,26-35,157.29
D42754,2,4.35,151,40044.12,86.51,73.1,Mixed,4.62,Male,Rural,18-25,148.74
D42755,12,5.18,343,94416.08,87.39,75.07,Digital,0.6299999999999999,Female,Urban,18-25,191.19
D42756,11,4.6450000000000005,412,51614.03,93.47,75.28,Mixed,2.25,Male,Semi-Urban,60+,170.82
D42757,17,4.505,106,69523.31,94.09,90.14,Digital,-2.7199999999999998,Male,Semi-Urban,46-60,161.88
D42758,4,5.1,354,56522.27,89.3,97.83,Digital,0.75,Male,Rural,46-60,183.86
D42759,4,4.96,283,64728.78,89.44,95.42,Digital,1.46,Female,Semi-Urban,26-35,179.23
D42760,1,5.025,67,52781.41,95.12,90.63,Digital,2.03,Male,Semi-Urban,36-45,169.36
D42761,5,4.125,106,54229.47,90.56,53.0,Digital,1.2799999999999998,Male,Rural,36-45,142.46
D42762,6,3.94,276,29355.36,85.14,99.87,Cash,-0.22999999999999998,Male,Urban,18-25,144.63
D42763,0,5.0,424,20000.0,89.14,80.91,Digital,2.32,Male,Rural,18-25,172.47
D42764,2,4.03,263,65796.43,84.74,65.35,Mixed,2.88,Female,Rural,18-25,150.23
D42765,19,4.975,344,65005.11,90.43,100.0,Digital,-8.4,Male,Semi-Urban,36-45,182.95
D42766,1,4.4750000000000005,167,47747.44,91.66,91.78,Digital,4.39,Female,Rural,18-25,158.01
D42767,9,4.465,216,51349.46,97.73,75.55,Mixed,3.21,Male,Urban,18-25,159.09
D42768,10,4.26,283,77727.86,89.33,98.53,Digital,0.8700000000000001,Male,Semi-Urban,36-45,165.43
D42769,20,4.85,100,53001.19,92.38,94.23,Cash,-1.8499999999999996,Female,Urban,46-60,166.49
D42770,12,5.17,156,41294.78,84.46,76.83,Digital,-2.01,Male,Urban,26-35,170.01
D42771,15,4.645,109,69442.53,91.75,75.94,Digital,-3.29,Male,Urban,18-25,163.0
D42772,19,4.484999999999999,400,93196.92,79.08,95.28,Digital,-1.79,Male,Semi-Urban,26-35,177.58
D42773,10,4.79,359,58502.64,90.63,85.6,Cash,-0.3899999999999997,Female,Urban,26-35,175.17
D42774,17,4.115,365,57062.35,86.37,100.0,Digital,-1.9400000000000004,Male,Urban,36-45,159.7
D42775,10,4.87,60,48790.09,84.04,90.28,Cash,1.6799999999999997,Male,Urban,18-25,162.5
D42776,0,4.74,456,58139.27,85.44,91.33,Mixed,5.06,Male,Rural,46-60,177.79
D42777,17,4.745,363,75193.22,85.19,69.04,Digital,-5.640000000000001,Female,Rural,46-60,175.08
D42778,19,5.295,161,93514.92,92.09,87.89,Digital,-6.04,Male,Rural,26-35,189.19
D42779,4,4.569999999999999,377,54993.63,93.02,87.68,Digital,3.1799999999999997,Male,Urban,18-25,170.18
D42780,1,4.415,434,39996.91,79.31,74.01,Mixed,1.96,Male,Semi-Urban,26-35,160.73
D42781,17,4.515,357,52421.14,83.55,100.0,Digital,2.6899999999999995,Female,Urban,18-25,167.79
D42782,6,5.03,457,41126.04,90.87,89.04,Digital,4.08,Male,Urban,46-60,181.3
D42783,10,4.56,77,82515.06,85.35,80.44,Cash,-0.1900000000000004,Female,Urban,26-35,162.58
D42784,10,4.65,58,65934.9,91.8,76.21,Cash,-0.6100000000000003,Male,Urban,18-25,160.26
D42785,12,5.069999999999999,141,72375.94,93.13,71.45,Mixed,-1.21,Male,Urban,60+,175.17
D42786,3,4.235,161,69527.72,88.03,73.03,Digital,3.6799999999999997,Female,Urban,26-35,153.86
D42787,0,4.2,81,48403.26,83.82,83.07,Digital,2.45,Female,Semi-Urban,26-35,145.37
D42788,17,4.935,227,62219.23,91.7,87.82,Mixed,-3.4400000000000004,Male,Urban,26-35,174.94
D42789,11,4.135,223,77040.29,84.53,70.51,Cash,-1.3899999999999997,Male,Urban,36-45,154.81
D42790,9,4.875,240,56943.61,80.47,79.3,Cash,1.33,Male,Urban,36-45,169.68
D42791,7,4.665,445,41202.87,95.11,84.44,Cash,2.4299999999999997,Male,Urban,36-45,171.66
D42792,2,3.88,219,46035.17,89.86,82.87,Cash,4.43,Female,Urban,36-45,143.18
D42793,6,3.79,77,60708.73,84.4,84.5,Digital,2.13,Male,Urban,46-60,138.34
D42794,19,4.755,244,65717.44,91.03,72.16,Digital,-5.55,Male,Semi-Urban,36-45,169.54
D42795,10,4.59,402,52476.59,88.82,80.98,Cash,2.9299999999999997,Male,Urban,46-60,169.42
D42796,6,5.15,312,49177.93,92.5,58.6,Digital,3.67,Male,Urban,26-35,176.19
D42797,6,5.15,125,45223.11,84.43,75.21,Digital,0.8799999999999999,Male,Semi-Urban,46-60,169.0
D42798,8,4.36,304,59643.46,89.12,87.87,Digital,0.6600000000000001,Male,Rural,46-60,162.62
D42799,2,4.21,241,58064.6,91.99,64.12,Digital,4.12,Male,Urban,36-45,152.82
D42800,10,5.25,144,56459.42,91.97,90.58,Digital,2.09,Male,Urban,26-35,178.51
D42801,16,5.050000000000001,269,62054.58,93.33,85.9,Mixed,-1.1100000000000003,Female,Urban,18-25,179.41
D42802,7,5.175,205,34984.65,95.27,80.44,Digital,2.49,Male,Urban,18-25,172.68
D42803,19,4.885,222,39000.0,86.98,80.14,Cash,-4.56,Male,Semi-Urban,36-45,165.82
D42804,1,4.915,286,63785.47,87.45,61.04,Mixed,6.79,Male,Urban,26-35,172.53
D42805,20,5.5,62,79263.91,96.46,76.12,Mixed,-6.96,Male,Semi-Urban,36-45,185.68
D42806,19,4.484999999999999,487,68327.76999999999,87.08,90.1,Digital,-4.67,Female,Urban,26-35,175.26
D42807,0,4.11,57,44413.07,85.78,100.0,Digital,0.86,Male,Urban,36-45,144.0
D42808,15,5.045,172,56002.22,92.99,63.94,Digital,-2.0700000000000003,Male,Urban,36-45,170.55
D42809,3,4.555000000000001,368,36510.29,97.43,70.49,Cash,2.62,Male,Semi-Urban,36-45,162.91
D42810,8,4.76,161,53019.72,84.68,86.22,Cash,-0.6200000000000001,Male,Semi-Urban,26-35,164.33
D42811,7,4.365,181,60323.47,86.65,86.53,Cash,1.2199999999999998,Other,Semi-Urban,26-35,157.42
D42812,0,4.49,374,57107.67,97.96,74.22,Cash,3.37,Male,Rural,46-60,167.31
D42813,7,4.5249999999999995,155,63733.46,84.97,84.68,Digital,2.8600000000000003,Female,Urban,18-25,160.71
D42814,4,4.819999999999999,58,74567.8,87.99,83.99,Digital,1.48,Male,Rural,36-45,167.26
D42815,0,4.88,338,59772.09,77.18,79.93,Cash,5.34,Male,Urban,36-45,174.03
D42816,6,4.05,153,52460.24,83.28,79.44,Digital,3.55,Male,Urban,26-35,144.89
D42817,14,5.35,69,51979.61,83.73,88.93,Digital,-0.6500000000000004,Male,Urban,36-45,175.4
D42818,6,4.66,255,51449.86,95.71,78.3,Digital,2.62,Female,Semi-Urban,26-35,165.66
D42819,0,4.88,256,31171.14,86.28,72.88,Cash,6.2,Female,Urban,60+,163.91
D42820,8,4.63,444,68958.87,91.92,67.75,Cash,-0.4500000000000002,Male,Urban,36-45,174.7
D42821,0,4.94,246,21283.77,87.81,77.81,Mixed,6.61,Female,Semi-Urban,26-35,163.5
D42822,11,5.125,325,75846.51000000001,97.69,66.53,Digital,1.0499999999999998,Male,Urban,36-45,184.72
D42823,6,4.82,381,49251.35,92.19,82.77,Digital,2.6900000000000004,Male,Rural,36-45,174.3
D42824,8,4.72,105,52191.45,89.47,69.17,Digital,-2.79,Male,Urban,18-25,159.04
D42825,4,4.81,497,46979.78,100.0,82.29,Cash,1.5099999999999998,Female,Urban,36-45,179.22
D42826,11,5.275,277,66901.67,82.39,79.21,Mixed,-3.01,Male,Semi-Urban,26-35,183.92
D42827,1,4.965000000000001,128,31913.99,87.52,78.16,Mixed,4.23,Male,Rural,18-25,162.08
D42828,17,5.185,140,96249.65,75.68,87.16,Mixed,-1.2999999999999998,Male,Semi-Urban,26-35,183.71
D42829,8,4.48,140,66736.22,84.82,78.9,Digital,0.9199999999999999,Male,Semi-Urban,46-60,158.84
D42830,0,4.25,485,43337.56,81.15,73.65,Digital,2.47,Male,Rural,36-45,159.7
D42831,9,4.425,330,46134.51,91.31,78.41,Digital,1.1799999999999997,Male,Urban,26-35,160.82
D42832,13,4.335,379,70764.59,95.34,66.34,Cash,-1.5599999999999996,Male,Rural,18-25,165.48
D42833,20,5.34,205,63234.11,90.34,68.55,Digital,-5.42,Female,Rural,36-45,181.34
D42834,13,4.875,292,71031.64,81.62,72.33,Mixed,-1.1100000000000003,Male,Urban,26-35,174.41
D42835,6,4.79,404,45159.42,87.58,98.77,Cash,1.46,Male,Semi-Urban,18-25,175.15
D42836,11,4.125,116,85018.29,82.08,68.78,Mixed,0.019999999999999574,Female,Rural,18-25,151.65
D42837,5,4.325,341,36224.009999999995,88.45,78.99,Cash,1.19,Male,Urban,18-25,155.94
D42838,12,4.75,354,52889.27,86.64,70.87,Digital,-2.95,Male,Semi-Urban,36-45,169.76
D42839,7,4.205,118,27000.0,96.86,56.88,Mixed,-1.54,Male,Urban,26-35,139.66
D42840,20,4.53,472,47618.19,93.65,63.36,Digital,-6.9,Male,Semi-Urban,26-35,167.59
D42841,1,4.1450000000000005,418,81916.24,86.55,94.53,Mixed,3.79,Male,Semi-Urban,46-60,167.99
D42842,9,4.925,52,61604.46,89.17,68.22,Digital,1.9000000000000004,Male,Urban,26-35,164.21
D42843,5,3.615,210,42226.49,85.16,62.17,Digital,4.21,Male,Urban,26-35,131.43
D42844,15,4.805,492,73486.64,95.6,79.69,Digital,-4.0600000000000005,Male,Urban,26-35,184.47
D42845,9,5.225,144,67356.9,87.33,90.68,Cash,3.21,Male,Semi-Urban,26-35,179.93
D42846,14,5.27,476,69704.95,87.38,85.91,Digital,3.09,Female,Rural,18-25,194.21
D42847,20,5.45,270,56518.01,94.99,79.27,Mixed,-6.859999999999999,Male,Semi-Urban,36-45,187.32
D42848,19,4.835,334,87209.93,89.06,68.31,Digital,-5.529999999999999,Female,Urban,26-35,179.64
D42849,9,5.225,446,66691.85,90.88,93.2,Digital,-0.9100000000000001,Male,Rural,26-35,192.75
D42850,10,4.52,191,30000.0,90.98,82.12,Cash,1.79,Male,Urban,46-60,154.1
D42851,20,5.18,296,68025.20999999999,96.78,68.66,Digital,-8.48,Male,Rural,36-45,183.16
D42852,1,4.735,351,45813.5,89.37,77.49,Cash,1.3,Male,Urban,36-45,168.9
D42853,9,4.284999999999999,489,55980.15,98.92,66.25,Digital,0.16000000000000014,Male,Urban,26-35,165.46
D42854,20,4.21,323,52212.0,86.53,87.11,Cash,-2.1100000000000003,Male,Rural,18-25,157.27
D42855,11,5.125,215,68238.92,100.0,92.88,Digital,-3.42,Male,Urban,26-35,182.72
D42856,10,4.38,79,59166.25,87.52,85.02,Digital,0.7699999999999996,Male,Urban,46-60,153.33
D42857,14,4.81,316,68712.94,94.05,82.41,Mixed,-5.34,Male,Semi-Urban,46-60,176.54
D42858,3,4.735,82,46378.4,91.86,76.28,Mixed,2.51,Male,Urban,36-45,158.47
D42859,4,4.59,146,40636.64,92.79,81.94,Cash,3.01,Male,Rural,36-45,156.96
D42860,0,4.77,144,45943.17,95.26,72.42,Digital,3.44,Male,Urban,26-35,161.65
D42861,0,4.69,303,50820.3,93.51,100.0,Mixed,3.66,Male,Semi-Urban,26-35,171.1
D42862,9,4.944999999999999,298,95752.29,89.74,77.18,Digital,-0.8500000000000001,Male,Urban,26-35,184.52
D42863,3,4.7250000000000005,73,80185.55,86.12,69.32,Mixed,4.29,Male,Rural,36-45,164.41
D42864,12,4.22,317,55502.25,79.25,77.48,Cash,0.96,Other,Rural,26-35,155.57
D42865,13,4.835,361,48830.71,95.73,86.48,Digital,1.0700000000000003,Male,Urban,26-35,174.85
D42866,18,5.140000000000001,132,62676.79,87.56,69.96,Digital,-2.2300000000000004,Male,Semi-Urban,26-35,173.08
D42867,4,5.1,180,51368.66,88.07,82.94,Cash,1.37,Male,Rural,26-35,173.19
D42868,10,4.91,194,74561.05,89.29,87.41,Digital,2.3,Female,Rural,26-35,175.66
D42869,7,4.6049999999999995,297,34042.9,85.05,71.6,Digital,0.5099999999999998,Female,Rural,36-45,159.01
D42870,0,4.77,198,40680.43,88.32,77.06,Digital,3.66,Male,Semi-Urban,26-35,162.15
D42871,4,4.33,95,51816.96,92.39,68.43,Cash,3.96,Male,Semi-Urban,36-45,149.13
D42872,20,5.5,78,76445.94,87.58,76.78,Digital,-3.5199999999999996,Male,Urban,36-45,184.39
D42873,17,4.895,458,93937.74,86.99,68.62,Cash,-0.8399999999999999,Male,Semi-Urban,36-45,187.52
D42874,12,4.71,416,62511.56,86.28,84.83,Digital,2.0700000000000003,Male,Urban,36-45,175.68
D42875,4,4.02,447,59012.25,99.36,100.0,Digital,1.3199999999999998,Male,Urban,26-35,163.04
D42876,6,4.46,497,39919.86,87.56,69.02,Digital,6.35,Male,Semi-Urban,46-60,164.85
D42877,11,4.745,187,61411.31,99.78,76.89,Mixed,0.13999999999999968,Male,Urban,36-45,167.96
D42878,1,5.025,66,61475.57,91.41,82.52,Cash,3.96,Female,Rural,26-35,169.72
D42879,12,4.64,161,63229.89,85.89,95.74,Digital,-2.42,Female,Urban,36-45,165.49
D42880,13,4.795,76,33000.0,83.28,81.58,Digital,-4.26,Male,Semi-Urban,36-45,155.89
D42881,5,4.905,204,67317.66,87.7,98.75,Digital,-1.53,Male,Urban,26-35,175.58
D42882,15,4.545,89,82407.19,88.81,84.88,Mixed,-5.67,Male,Urban,60+,163.84
D42883,9,4.534999999999999,318,29000.0,89.9,80.31,Digital,0.8200000000000003,Male,Semi-Urban,60+,158.88
D42884,10,5.25,197,45359.56,87.41,69.3,Digital,1.6799999999999997,Male,Urban,36-45,173.98
D42885,0,3.9,123,65957.69,81.47,76.39,Digital,4.33,Female,Urban,26-35,142.59
D42886,14,4.569999999999999,321,81950.59,89.87,79.08,Digital,0.71,Male,Urban,60+,172.92
D42887,15,5.025,442,66845.29000000001,89.88,89.14,Cash,-3.24,Male,Semi-Urban,26-35,186.87
D42888,9,4.885,108,66438.88,92.61,98.8,Digital,0.45999999999999996,Male,Semi-Urban,18-25,171.77
D42889,9,5.225,456,91237.07,91.31,72.4,Digital,1.7300000000000004,Female,Urban,18-25,196.23
D42890,2,4.62,252,45789.55,98.97,71.38,Digital,2.02,Female,Urban,18-25,162.58
D42891,10,4.51,350,70718.65,85.75,88.4,Mixed,-0.8899999999999997,Male,Semi-Urban,46-60,170.55
D42892,10,4.58,212,39473.54,90.07,88.12,Cash,3.41,Male,Rural,46-60,159.58
D42893,15,5.325,487,62680.28,94.17,59.33,Cash,-0.23000000000000043,Male,Urban,18-25,191.3
D42894,5,4.355,50,49577.64,91.14,89.21,Digital,4.62,Female,Rural,26-35,150.32
D42895,8,4.62,223,37025.11,90.42,66.04,Mixed,1.5599999999999996,Male,Rural,26-35,157.15
D42896,0,4.87,494,41134.79,90.75,64.61,Digital,3.48,Male,Urban,36-45,175.1
D42897,5,4.505,456,59585.69,97.84,62.49,Digital,4.82,Male,Urban,26-35,169.81
D42898,17,5.165,443,74490.43,88.62,95.7,Digital,-2.71,Male,Semi-Urban,46-60,193.12
D42899,12,4.19,380,53093.06,92.27,69.68,Digital,-0.6600000000000001,Male,Semi-Urban,26-35,157.52
D42900,1,4.125,254,30572.05,78.42,89.03,Cash,7.31,Male,Rural,26-35,146.05
D42901,18,4.73,399,94954.94,84.75,79.97,Cash,-3.5599999999999996,Male,Rural,46-60,182.66
D42902,1,3.955,255,54947.04,90.28,85.3,Cash,6.4,Male,Urban,26-35,149.15
D42903,3,4.125,419,32201.27,97.02,82.41,Digital,3.13,Female,Urban,36-45,154.85
D42904,3,4.315,281,58177.2,95.32,64.45,Mixed,3.04,Male,Urban,60+,157.62
D42905,9,5.225,105,31525.27,88.62,65.97,Digital,-1.8399999999999999,Female,Urban,60+,165.89
D42906,16,5.0600000000000005,406,71204.95999999999,93.08,85.16,Mixed,-0.23000000000000043,Male,Urban,36-45,187.28
D42907,15,5.205,181,70838.9,86.71,71.01,Digital,-2.79,Male,Urban,18-25,178.73
D42908,20,5.27,466,40000.0,88.39,75.97,Digital,-7.99,Male,Semi-Urban,36-45,185.04
D42909,7,3.7649999999999997,138,73729.62,88.66,95.22,Cash,-0.5499999999999998,Male,Urban,18-25,145.66
D42910,5,4.675,473,81717.76,86.51,74.1,Mixed,2.5,Male,Semi-Urban,46-60,180.32
D42911,1,4.315,471,58267.74,89.7,85.71,Digital,6.18,Male,Urban,26-35,167.59
D42912,14,4.22,409,43296.34,92.36,83.73,Digital,-1.17,Male,Urban,36-45,159.1
D42913,10,4.93,454,50410.4,82.66,100.0,Mixed,-2.39,Male,Semi-Urban,26-35,181.41
D42914,20,4.26,299,72916.28,92.73,80.82,Digital,-4.0,Female,Semi-Urban,26-35,162.72
D42915,15,4.865,464,60234.59,95.57,83.74,Mixed,-0.8799999999999999,Female,Rural,36-45,182.14
D42916,3,4.455,437,65223.11,91.05,84.16,Cash,4.64,Male,Urban,26-35,171.44
D42917,10,4.4,206,58654.54,84.48,91.68,Mixed,1.9299999999999997,Male,Semi-Urban,18-25,159.33
D42918,13,5.215,362,56440.41,90.08,78.5,Digital,-4.37,Female,Urban,46-60,184.25
D42919,7,4.595,105,65314.27,89.33,65.1,Mixed,0.18000000000000016,Male,Semi-Urban,18-25,158.57
D42920,5,4.715,200,68852.7,88.03,84.18,Digital,0.8700000000000001,Male,Urban,36-45,168.92
D42921,20,5.27,304,83580.73000000001,100.0,88.43,Digital,-8.27,Female,Urban,36-45,193.07
D42922,18,5.28,251,51319.36,100.0,85.13,Cash,-3.8,Male,Semi-Urban,36-45,182.64
D42923,3,4.625,51,23000.0,84.03,81.28,Digital,5.31,Male,Rural,26-35,148.21
D42924,3,4.215,171,38473.81,83.0,86.14,Mixed,5.0,Female,Semi-Urban,26-35,147.2
D42925,5,4.585,303,42218.3,98.34,84.28,Digital,2.4000000000000004,Male,Urban,36-45,164.69
D42926,10,5.05,168,40480.54,91.91,52.44,Mixed,-2.82,Male,Semi-Urban,46-60,164.74
D42927,0,4.26,256,27703.29,84.69,74.34,Cash,6.49,Male,Urban,18-25,147.52
D42928,1,4.715000000000001,90,63509.96,89.09,79.58,Digital,0.74,Male,Semi-Urban,36-45,162.65
D42929,8,4.44,449,63576.4,100.0,74.01,Cash,3.62,Male,Urban,36-45,170.96
D42930,15,5.205,281,77203.01000000001,90.46,100.0,Digital,-3.97,Male,Urban,18-25,189.23
D42931,5,4.595,140,61234.25,86.84,60.01,Mixed,4.32,Male,Semi-Urban,36-45,157.81
D42932,8,4.28,333,54990.23,91.32,61.59,Mixed,0.8899999999999997,Male,Urban,26-35,157.0
D42933,18,5.45,236,48445.61,92.52,74.54,Cash,-7.1,Male,Rural,36-45,182.86
D42934,4,4.659999999999999,405,56954.16,90.56,77.21,Digital,2.5599999999999996,Male,Semi-Urban,26-35,172.1
D42935,20,3.99,315,69061.63,85.81,75.57,Digital,-4.7,Male,Semi-Urban,36-45,153.82
D42936,9,4.3549999999999995,378,82590.96,91.16,66.91,Digital,2.8200000000000003,Male,Semi-Urban,26-35,168.35
D42937,6,5.15,467,45359.73,93.33,64.85,Cash,2.6399999999999997,Female,Semi-Urban,26-35,182.5
D42938,1,4.855,478,37280.17,91.82,83.25,Digital,5.85,Male,Rural,26-35,176.08
D42939,19,5.465,495,94364.49,87.54,79.7,Digital,0.8499999999999996,Male,Urban,46-60,205.1
D42940,3,4.4350000000000005,181,67974.93,85.59,100.0,Mixed,3.87,Male,Rural,36-45,162.95
D42941,7,4.995,477,66182.98999999999,92.6,90.13,Digital,2.21,Male,Semi-Urban,36-45,187.91
D42942,2,4.4399999999999995,496,56905.38,87.89,81.87,Digital,6.62,Male,Urban,36-45,170.53
D42943,1,4.665,285,51156.0,87.35,81.5,Digital,2.81,Male,Urban,36-45,166.14
D42944,8,4.18,233,61431.02,92.03,76.68,Cash,1.3200000000000003,Male,Urban,36-45,154.48
D42945,10,4.64,66,82313.78,83.33,82.22,Digital,-0.5899999999999999,Male,Urban,26-35,164.05
D42946,3,3.555,111,62258.61,83.63,87.21,Digital,2.29,Female,Semi-Urban,36-45,134.51
D42947,8,4.66,173,59504.06,86.76,93.42,Digital,0.8499999999999996,Female,Semi-Urban,36-45,165.32
D42948,5,4.275,262,51888.5,96.02,63.77,Digital,3.2,Male,Semi-Urban,46-60,154.3
D42949,0,4.58,479,76909.28,91.42,66.38,Mixed,6.77,Male,Urban,26-35,176.56
D42950,2,4.1,166,51747.22,93.42,100.0,Mixed,6.54,Male,Urban,26-35,151.09
D42951,6,4.61,420,59614.34,83.71,72.56,Mixed,1.5899999999999999,Male,Urban,18-25,170.39
D42952,8,5.2,187,70076.53,98.62,72.91,Mixed,0.5099999999999998,Male,Semi-Urban,46-60,180.73
D42953,7,4.595,327,71386.39,86.06,66.62,Digital,-1.0299999999999998,Male,Urban,36-45,168.7
